YEAR,MONTH,Date 2,DATE,VENDOR,Balanced data, PAYMENT , ADJUSTMENT ,Receipt,NOTAS,Frozen Initial Balance
2025,APR,22/4/2025,4/22/2025,GREYROCK,GREYROCK,-$100000.00,,Imagen de WhatsApp 2025-04-22 a las 13.53.40_63dd0443.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/rZ1iEhbZI0fi9pWabljhwQ/G7x72v_Ua19g7tgNrFUv4fryNgm6B3y0WGE8W5-besT-oUe-hrObDEj_9eKMOhumYs8AC6lk6yUSPq_q-DSJVnJFJ9N-AwuCEer3NEL46jbrsxRSD_02o149_xdevX3w2JAEs7dnbTFWEucghtZMXSQJtyNyOJGg_b8jQjggIU6dsa_Vqvns31jHD1p2eq67NkaWrGBYHL2A2cGV5s-PLA/LtLQLkjBpOkn3tbRgpfqRDwk7rBi8XsSmwBkkTw0NcM),,
2025,APR,23/4/2025,"4/23/2025
",GREYROCK,GREYROCK,-$200000.00,,Imagen de WhatsApp 2025-04-23 a las 09.19.51_796ce948.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/Q4qzZ08kw7EzcSLRgzUbow/KhAfF6l3jH_RcFPSejRb9vo3J4-BdYRobXrq68_TBZxQheRldxp-LSxFOrzIu-HDejAaUv6LhGhtHqlXkhKXeUcqD7L7gnbO4CCjj3ynSpUS_UrFjVT0M95Qe65OCVuOvS4XlagoxppBM-qKViZqZUUx7hZgCINE4DKvA38osB6zlx3KZ5XJByHrMWRxyx4T9h8BATXpur7uaWYhpQWF4w/cLbhf_uKk2IC1zA507odGQ63inrRKRKu235MrSVYWTw),,
2025,APR,24/4/2025,"4/24/2025
",GREYROCK,GREYROCK,-$300000.00,,Imagen de WhatsApp 2025-04-24 a las 11.17.44_c5c6dbfa.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/UscHrlWduKLO3wJExINi9Q/nhQI4_TI9xYT4GSUKJXZwAA2bjgTzokhtZnTCfSEMBvujenou4ak9S1Lc2KY2RysEgdJXvuwZlnsl642JSmoKTt8Q9m9e6CyP5PhCokgw6R_836ulBEvDOHaR142KR7-X-hhRUYI7X8a_U3TzCCo8yUyyhxoND33dUmRj7bh9CH29WRORhEJMtaNMrYastk3NF_8NvomjFzc25uRn9hevw/g704sOA8gJsZ8fOreCSoegFoPgXLpKpbpw6MkbdhPGs),,
2025,APR,25/4/2025,"4/25/2025
",GREYROCK,GREYROCK,-$200000.00,,Imagen de WhatsApp 2025-04-25 a las 14.42.13_ea42bdfc.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/lhz78JG4jN4wWzjanRwOuA/KBuivQbOxGWZoYtLSXFvGpTN7SlQOUNJw9lDOpU3U9ql58j-gNkt49-jxpw2WhZA7LeKRIdAJEqkzltpvzGKuLwNf_Yc_3HlAPo67zBDTZqahunsBRUBxwUDMRaV90inKPCPzaV5e8WF7ZRo4EIF7zY3NC7tRUBrxcNq_Pw1HnLd-5sCc5XUUjUsfeH6JeMir1b-E8BRoUae_sS1DSJoFQ/p0gc9oGU-axw-xSzkgsTab-IlnKsUWB8BdJvUIpvfL0),,
2025,APR,30/4/2025,"4/30/2025
",GREYROCK,GREYROCK,-$250000.00,,Imagen de WhatsApp 2025-04-30 a las 11.52.45_37840073.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/79MEnRKPlkhe2zB5iGH_LA/GYClo1HQSEcXJ3LbyXFgoKeonkyRWiSvzd_IXMZ1rCjWLpofIu5-RM9Jw4Jmwa6xOcMLWtkNYBdmjbR8e0NnKu56qVfHbNGQuUga6GIBh_bp0GGUG5oAmOiI7clkFiHcx70TspHIl3CqaphuVxiMNUa2UEcsRIHamiJjoZJXKrIPFCJ-bRRv9pFArQxEQ80FZGMtr42D3UIAYSPNILqE_A/TKENRBq07evlcjHa6qcwLcAJT9p-AE6u-Ae8NblxbV4),,
2025,MAY,1/5/2025,5/1/2025,GREYROCK,GREYROCK,-$350000.00,,Imagen de WhatsApp 2025-05-01 a las 10.23.00_bdef2513.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/fCDsXyIdpEK6bWDYRcpBaw/kEhuOu_Ml4s8E8q0axhtqD1KEbV-D_ujqAbKfzj3Tedv-Yj9HdS7rpJr9Frq18efXpTgU_GVJi38uUMw6S4IJEy1Pu9lWxa8llv3QRBrpJ8YqpaeEe0ll6vKL1RP4TmBm5BcKduJC3PQ_K44MxlcVv8eT9Z2UeKOTJ5i0RsjzAIZvLbvP6dz7WzhKEWGYPzC6RjXgM9O8InaxeY_YfM89Q/tTe5yufzMM3h-LPIeHInmksPCaB9Wq1qVn-NaPXZn6c),,
2025,MAY,2/5/2025,"5/2/2025
",GREYROCK,GREYROCK,-$128968.94,,Imagen de WhatsApp 2025-05-02 a las 12.09.44_aad58491.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/I0HR1c4zTsJWVLyy-t-26A/RpjI4o7qoy2k0Vh3kNUW72lYhQo-eedQpXIYjLvJ3HvCW-5TGusAIYsVMEJSN_hKgNDvHfgnpU8JxqW9tExw76i6MzqBnXCdw9U98o2Nz1t86Cb_c6OWqne0EU5yVvA6vt_Jgiu37MPXtVHEN6Rb4a8gXvZTpXEeIPu8oFeeT61xC3vGT72oTHBO6hFBpiABbsNqIwh9F-4YHmbXk7sSyw/-22Vz2tO3FS9v7nMQ63DK5DhliTPykEA69ig13YXY6A),,
2025,MAY,12/5/2025,5/12/2025,GREYROCK,GREYROCK,-$560348.62,,Imagen de WhatsApp 2025-05-12 a las 09.57.30_dfb8b988.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/BS4aAKPunkkFv_pg9MRg7Q/o3ANsvQFElOTDlDAbR0wslM5ZaVIBsn5pUR7o0shhScajubmT4KgLb1YcXl-7eC57FPNbOxDUrTWtuGMg6E70wb8E2gR1BZe9RJIsoCcHp6jN2l93UG86y3rLPLoKXt4ypnmrW2l_M_lcEYwCXpnLFZ53DS_XbVeOQJmb4FaP1iKXX9tEPSNKGrbgBaJqsAF_60LiSKqC0BQK3VgnGnWpA/3sLC7ULO3DdPTqTEC0G06ckuDjyjqAkMBmDrcvtcdes),,
2025,MAY,15/5/2025,"5/15/2025
",GREYROCK,GREYROCK,-$310748.08,,Imagen de WhatsApp 2025-05-15 a las 08.12.15_39ec3af9.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/Jgj7HZd_GL476QSU-ZB3Rg/ZnlPLaImH4QOAjs38rlvRGBjUJV3FmCMsae4xYjQ4yNFY01ExwI5WytYJWneA9Jx___Qq-lH1gzUdN3AuYCwUtFxaVo6UZgxcCIZeChAsnRtIpdMXb92hbI57_TN5akZ1tnbW7ydmjp01hJTVF1vm6OJiSBnOCEa1rKhwU_Xb5aFD1k2iJEQN-U1TbHM2h3YwUreyWjs8qjbHWwec8eQyA/cKR9jog2vH2zjBytmr8HH_ftOz3kqHMJ2ZtacNjxRio),,
2025,MAY,20/5/2025,5/20/2025,GREYROCK,GREYROCK,-$475000.00,,Imagen de WhatsApp 2025-05-20 a las 16.59.12_60d5c03c.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/-VuzKRi22K-uvQe3NgwG1Q/SxVk-uIXFHvVe3sW9HiTWU1kEKpVM76pRKNrf5F9XPOVsecIL2-Fk9pELW4h5a5ACRYr7-pWguBjHeB58i6xILkGp90bDyqnBFwZMLxss3fd7N_0LljR6dH0BjFByRrS3Uy83onwocb-kt8_jCNMXrsSu1DODrC2zEIL6-1YWGHvIpixCFI-rpuk-d2teS296dtdDnvQEg74XtGcwc3cBw/I9SO0x64Mz86IcLWgAbtpZ1mcFdAsdoR7HKVRE3mZNg),,
2025,MAY,21/5/2025,5/21/2025,GREYROCK,GREYROCK,-$500000.00,,Imagen de WhatsApp 2025-05-21 a las 13.11.45_fcf8544a.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/jCwi5i_C4gEJe4wsl8ozqQ/OSDKvOi_9V2odNbdUr4qQnasQVHwfwbNH_E2K-WuIrk843X7B6l1OAHrs7R1F_mvTsBxOsM4Fkine1SI8MNu3CGn5vTJ0j9aewmlt8s70IPMtUoTtawQJ6p8PH0Z0qQNn2vbk6zMBZOQacdPIR0EJlUR2N7lbx2QwtaB7jWat6nd34zaqiLHVZaLpzxJ9JfAs8ieWnSjnFGq1nhh_IMlAg/mmiUfoCC6o2lehAVhJ4PMFYwDW3ARoHki1IYkn8q8Co),,
2025,MAY,22/5/2025,"5/22/2025
",GREYROCK,GREYROCK,-$500000.00,,Imagen de WhatsApp 2025-05-22 a las 09.01.23_20c53eab.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/n0tXqJxdnDuYYpApE3ixHQ/eQ_APik-ZPtdZtEXoVgi3bKaM1aYCdZpgSSQXLeUhEp_soe12iaVk8QuYrj5wmWaqL2Z2lPZhSES_AfuPKUWdA6PzL1ybWquwO7c1Ha6fTjma5o78gYxn9Ilsj4DKCS5VYRz4sOJJp1up68qP6SNPl1Jn9Ul1Cvcm4jpWvvrODkah5rHNNsxbp0eOxtR0Ft4q78kweN-2fOK5ZHSnoo-FA/plyNwLVoCgLuloXSEtaLZ-88VYyxmGFv-tQZ-qTwTgo),,
2025,MAY,23/5/2025,"5/23/2025
",GREYROCK,GREYROCK,-$500000.00,,Imagen de WhatsApp 2025-05-23 a las 12.49.19_c206d964.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/tXL0XOdLhuqdHhoZV9aDwQ/sxwdkOUWKM43eNzJqTru-JMfFALZpw1sTwb4IKNUes6LzvvO9DrQksBTUDNaPChxszpVW_IKzTd0sfzcjrNBAeDr8o_XpC7NtaUAem7WBKaX3-R2buHWEuMfToLFTbFE-PSQ-3Ua23gRpn8ZwX4GeXhj2Lxem-49TnhmJA5Mtl3DjxRdLAkOyS0QPF-uUgb2zL_tw-eOm_MiWRNZ1796AQ/T0cEYhRNxyYSoSsuVHXByZ4GPt6xSR9zhHxF2tgy94E),,
2025,MAY,23/5/2025,"5/23/2025
",GREYROCK,GREYROCK,-$400000.00,,Imagen de WhatsApp 2025-05-23 a las 12.50.00_a0f05926.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/y1DaMco4KRX7JBtPhx51jA/1z-mFWzbURqOnzLNXkxCFmASIXfFTT80rmS2ckwH0q0Wc3kznV61GstoRujkQLzAiYdGDSmtGC-YjHxZKQvkp2IqdwVxkB-oNHWz5dBp7MGx6demZqNaX6jvM595ZclKTuK-8YdDMkmtxN4GkIUQO_9Tpc7CYpdCFjgXR1u8A4hveH0B3Z48XyhfRNRr2xotmUSVQByzGPtBSa1VkV4udw/P9MINch4c0NokYsGS7-TxUBPoFQPzHPTs4Wdokzwt1E),,
2025,MAY,27/5/2025,5/27/2025,GREYROCK,GREYROCK,-$270000.00,,Imagen de WhatsApp 2025-05-27 a las 12.59.01_48ccb6b3.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/JCCrKrf0q0SYmPdQb9DarQ/zaV_ss3-hx2Brs44rtCIqys_YM5yYAvzOwAu5JlVcBqNCsV6J93z42PHsevCRbl-zTfOONE_z5u9-92OEiCc3Y8mC7QfsJHFaGqLsGl4oMe4P7R5mZU_xmUI3L28gsTSdovNMB_DkfXcYVusfYhgtMdpE8-wQhojwn_F_CQOZ4AFmOET9a1tsdsn8MZWqIH260U2MypD0CqaY_f3dxHMbw/clyDK6wKhBaJUnrGefAj04i40c8iiNKEI_TSfv90WtU),,
2025,MAY,30/5/2025,"5/30/2025
",GREYROCK,GREYROCK,-$500000.00,,greyrock 3105.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/nkTC0wNBet4V7GRYFWpTEA/9YMPDCwj0FU5XqYOINWnYNwRmk2omdVQbeCuxyP76x2Uv-oPk0F-MIOcEWKcPui9hgTySL2dTRWC0cC1hkr-V6_90vaalMGrNWZRHQ_hLymQoQdCo9Bi_yKY3XG8hI-ZoeeQzilVyWdWpHjKWR3Kym5cdcqnaNRt6UcC7Ncc-Bo/Mtn16GhQpYrQuQ7_WipKgE1Tw_GNgP6ZsXngIhsR-a0),,
2025,JUN,2/6/2025,"6/2/2025
",GREYROCK,GREYROCK,-$854030.08,,Imagen de WhatsApp 2025-06-02 a las 07.36.06_fdcdd941.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/QxeRbM32eyAaV-b3VpNqXg/QgcSetupfBHvrXUsc9jZETWtkeoq1sQkVcJc-m4e6dIN_SM8AkeDoDZwp_RyGMNha5tB3ezM3YKy1kV7g2OSEJwJRORABm262w0rd5SIKxcsEtgfwLJ6KMf1ft2_QOHBKtISfUQWJDaDhIk4yby_8Qp1oZTfpb9aVqUvZrRoiXz1rsy-dqk1uTEp0I4aSUdZXOvrxz45CuQwc6TQwUpQJQ/UHmQhqFZr4QhIio0OW8yPjHF6gAoalGW1UscgNcIWMQ),,
2025,JUN,3/6/2025,6/3/2025,GREYROCK,GREYROCK,-$500000.00,,Imagen de WhatsApp 2025-06-03 a las 05.18.28_94b7dd1f.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/d_xP-AFiXvUSi_upm30KPA/a5ZhAW0zlKmutdb7wJpwFQRQ2DTHxuNI6qfDNTokfvBWkt5eX4c61CMdbYY0lPbxi9whMtnINckXgALAjClvYNK2YvqjjnS9VxJST5eANv78oWqdV9uSor8SmU03dwCt3-w9dIEwhCG8tlmL5hyiEkwTdXgUBt7-awOcrqUo9_vXN9nisw7wRPWQ86VuPVFw55GUOsdY-KoPDmb3CBL4hg/iSXqtYl1-0ZsMo3q0GRTS-YAGKmKwAgkSKYSOB9aUic),,
2025,JUN,3/6/2025,6/3/2025,GREYROCK,GREYROCK,-$250000.00,,grey.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/pz94f5RL06WAHZYuvaTG6Q/WcpxyTxxhJxw-IaYM3q4vn7P5le0Npx84xk3fTAUZyabvOgT0tefle7oNwlHFCZ5AW89uoktKd-mg46GXmKHQR0B8xFO_1JjwU0pRzxFfe7IpixTCjutQQBJRI83Qpyp-ZuCGRNdSAsZvFR1IRFu1A/DKqCtuWJ9EWiMSZeo2YTGzmJsejHAu1lmHOGwfwt1Ek),,
2025,JUN,4/6/2025,6/4/2025,GREYROCK,GREYROCK,-$350000.00,,grey2.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/xY4ZVSHq68VUe7a6vB1WwA/IdcUvXGiKhtv7p6dYRw9sLoEy7hNLNj1-CStkhOTUiT8zxN24QUO0iL8isihRZvBFFX5NNVx9D6UyOwb8BUcscRC9yqPn_sG1GCVhpNQt10PzG2VBhvM9EkCsSjSGX88A1KC5WpbnqGykdTP69P4jw/CkAhHSVX3SrwAnB45cDW1ZqvnTVMNCMCCIUD7xFzIUg),,
2025,JUN,5/6/2025,"6/5/2025
",GREYROCK,GREYROCK,-$500000.00,,Imagen de WhatsApp 2025-06-05 a las 08.32.53_ebd5229b.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/vbn0Q6-9-W4pcX67NjmGVw/i0bM5b_sedo2Bcqz3bk2wpZC-EZjJ5CYdJOeOTCNJCuILO7gQKM-IYgHi9RkVlBBzX9aEZD-jLY3TA5JBcxyAv3NoF9xA_DPWJsBpDDLddRHyKIj9iGzvo8SQ4TRh6Xw1446jFp9aDtvfQqVErruwMCJTICp_4nr1l-bgfvuPjjQcNpC-aNnrV4LKBGIPO8JMNY8OPzUNT0zBxspKml7ZA/QkB_tjYlsToPn-XIKTWengZX2n2DtYM7ce10HOF7G1o),,
2025,JUN,5/6/2025,"6/5/2025
",GREYROCK,GREYROCK,-$750000.00,,Imagen de WhatsApp 2025-06-06 a las 03.52.06_92682a54.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/x54L-JMkbONSLnLJ-ry29g/pjQHp6cZgYrlCWzpdX4zw_1dtvhBsp6kMxtB8bD7EDZfkqGxL6JUF4VZS2v5Cao1c41AS3BitX4RxZw9soosfEBJCOx_SecNjjJAy6s30CqQW26v4QUOwhEagOxR5N5yWulYpZLZ-ZhNw0UJlJ78BNexVCFpp435ODMgy2GTxCngJDSTkQ9kbKsYMkkov7kyYAG7bI0ZVJ3sEEBpeiDj7Q/WA_p5zHAVAa9owIl0aMfW71ODn3BZBz-BMsGu3S5cMk),,
2025,JUN,5/6/2025,"6/5/2025
",GREYROCK,GREYROCK,-$250000.00,,Imagen de WhatsApp 2025-06-06 a las 03.52.06_f2cd5d3b.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/ViLowKp13r4zYeHj3sDAgQ/QgEfHT3J3odGQtZKQXBgEtmvUsV1T6NUK_nrOcQUqaZ4VkeklEsG0zn4GJWmQSwnCDAmFXP4V3sM3o3QANKLjnxJ1-GUMo_dofdo2NefmQwl4iX3TxxLbXjtO6JpILa5rmw92o7pc1OrBdR6lMTdUJntzZoruy-tjFEVsJcN0qbo0EQPOeo4shxIn_JipGSY0TA_TI1RI__MSDvfo6pUEg/2YIAhA0-7SoB30xcPYg8qE7-vueXpOCZA5Cgba_esAE),,
2024,SEP,5/9/2024,9/5/2024,GREYROCK,GREYROCK,-$200000.00,,,,
2024,SEP,5/9/2024,9/5/2024,GREYROCK,GREYROCK,-$100000.00,,,,
2024,SEP,5/9/2024,9/5/2024,GREYROCK,GREYROCK,-$100000.00,,,,
2024,SEP,6/9/2024,9/6/2024,GREYROCK,GREYROCK,-$107000.00,,,,
2024,SEP,6/9/2024,9/6/2024,GREYROCK,GREYROCK,-$186000.00,,,,
2024,SEP,6/9/2024,9/6/2024,GREYROCK,GREYROCK,-$100000.00,,,,
2024,SEP,9/9/2024,9/9/2024,GREYROCK,GREYROCK,-$110510.00,,,,
2024,SEP,9/9/2024,9/9/2024,GREYROCK,GREYROCK,-$100000.00,,,,
2024,SEP,9/9/2024,9/9/2024,GREYROCK,GREYROCK,-$185000.00,,,,
2024,SEP,9/9/2024,9/9/2024,GREYROCK,GREYROCK,-$40000.00,,,,
2024,SEP,10/9/2024,9/10/2024,GREYROCK,GREYROCK,-$114000.00,,,,
2024,SEP,10/9/2024,9/10/2024,GREYROCK,GREYROCK,-$275000.00,,,,
2024,SEP,11/9/2024,9/11/2024,GREYROCK,GREYROCK,-$140000.00,,,,
2024,SEP,12/9/2024,9/12/2024,GREYROCK,GREYROCK,-$65000.00,,,,
2024,SEP,12/9/2024,9/12/2024,GREYROCK,GREYROCK,-$40000.00,,,,
2024,SEP,12/9/2024,9/12/2024,GREYROCK,GREYROCK,-$175000.00,,,,
2024,SEP,13/9/2024,9/13/2024,GREYROCK,GREYROCK,-$150000.00,,,,
2024,SEP,13/9/2024,9/13/2024,GREYROCK,GREYROCK,-$175000.00,,,,
2024,SEP,13/9/2024,9/13/2024,GREYROCK,GREYROCK,-$65000.00,,,,
2024,SEP,13/9/2024,9/13/2024,GREYROCK,GREYROCK,-$50000.00,,,,
2024,SEP,16/9/2024,9/16/2024,GREYROCK,GREYROCK,-$150000.00,,,,
2024,SEP,17/9/2024,9/17/2024,GREYROCK,GREYROCK,-$265000.00,,,,
2024,SEP,18/9/2024,9/18/2024,GREYROCK,GREYROCK,-$33500.00,,,,
2024,SEP,18/9/2024,9/18/2024,GREYROCK,GREYROCK,-$33500.00,,,,
2024,SEP,18/9/2024,9/18/2024,GREYROCK,GREYROCK,-$60000.00,,,,
2024,SEP,20/9/2024,9/20/2024,GREYROCK,GREYROCK,-$219700.00,,,,
2024,SEP,20/9/2024,9/20/2024,GREYROCK,GREYROCK,-$219700.00,,,,
2024,SEP,23/9/2024,9/23/2024,GREYROCK,GREYROCK,-$51825.25,,,,
2024,SEP,24/9/2024,9/24/2024,GREYROCK,GREYROCK,-$73235.08,,,,
2024,SEP,24/9/2024,9/24/2024,GREYROCK,GREYROCK,-$55016.26,,,,
2024,SEP,26/9/2024,9/26/2024,GREYROCK,GREYROCK,-$275000.00,,,,
2024,SEP,26/9/2024,9/26/2024,GREYROCK,GREYROCK,-$100000.00,-$195075.93,,,
2024,SEP,30/9/2024,9/30/2024,GREYROCK,GREYROCK,-$20000.00,,,,
2024,SEP,30/9/2024,9/30/2024,GREYROCK,GREYROCK,-$50000.00,,,,
2024,SEP,30/9/2024,9/30/2024,GREYROCK,GREYROCK,-$125000.00,,,,
2024,OCT,1/10/2024,10/1/2024,GREYROCK,GREYROCK,-$77000.00,,,,
2024,OCT,2/10/2024,10/2/2024,GREYROCK,GREYROCK,-$125000.00,,,,
2024,OCT,2/10/2024,10/2/2024,GREYROCK,GREYROCK,-$61058.98,,,,
2024,OCT,3/10/2024,10/3/2024,GREYROCK,GREYROCK,-$125000.00,,,,
2024,OCT,3/10/2024,10/3/2024,GREYROCK,GREYROCK,-$75000.00,,,,
2024,OCT,3/10/2024,10/3/2024,GREYROCK,GREYROCK,-$30000.00,,,,
2024,OCT,3/10/2024,10/3/2024,GREYROCK,GREYROCK,-$60000.00,,,,
2024,OCT,3/10/2024,10/3/2024,GREYROCK,GREYROCK,-$125000.00,,,,
2024,OCT,4/10/2024,10/4/2024,GREYROCK,GREYROCK,-$225000.00,,,,
2024,OCT,4/10/2024,10/4/2024,GREYROCK,GREYROCK,-$125000.00,,,,
2024,OCT,4/10/2024,10/4/2024,GREYROCK,GREYROCK,-$145000.00,,,,
2024,OCT,4/10/2024,10/4/2024,GREYROCK,GREYROCK,-$40000.00,,,,
2024,OCT,7/10/2024,10/7/2024,GREYROCK,GREYROCK,-$140000.00,,,,
2024,OCT,7/10/2024,10/7/2024,GREYROCK,GREYROCK,-$65631.83,,,,
2024,OCT,7/10/2024,10/7/2024,GREYROCK,GREYROCK,-$280000.00,,,,
2024,OCT,7/10/2024,10/7/2024,GREYROCK,GREYROCK,-$150000.00,,,,
2024,OCT,7/10/2024,10/7/2024,GREYROCK,GREYROCK,-$125000.00,,,,
2024,OCT,7/10/2024,10/7/2024,GREYROCK,GREYROCK,-$150000.00,,,,
2024,OCT,7/10/2024,10/7/2024,GREYROCK,GREYROCK,-$100000.00,,,,
2024,OCT,8/10/2024,"10/08/2024
",GREYROCK,GREYROCK,-$190000.00,,,,
2024,OCT,8/10/2024,"10/08/2024
",GREYROCK,GREYROCK,-$205000.00,,,,
2024,OCT,8/10/2024,"10/08/2024
",GREYROCK,GREYROCK,-$200000.00,,,,
2024,OCT,9/10/2024,"10/09/2024
",GREYROCK,GREYROCK,-$185000.00,,,,
2024,OCT,9/10/2024,"10/09/2024
",GREYROCK,GREYROCK,-$117157.23,,,,
2024,OCT,9/10/2024,"10/09/2024
",GREYROCK,GREYROCK,-$160000.00,,,,
2024,OCT,9/10/2024,"10/09/2024
",GREYROCK,GREYROCK,-$85000.00,,,,
2024,OCT,9/10/2024,"10/09/2024
",GREYROCK,GREYROCK,-$10000.00,,,,
2024,OCT,9/10/2024,"10/09/2024
",GREYROCK,GREYROCK,-$50000.00,,,,
2024,OCT,10/10/2024,10/10/2024,GREYROCK,GREYROCK,-$86000.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$98196.61,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$113739.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$250000.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$100000.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$50000.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$205000.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$260000.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$240000.00,,,,
2024,OCT,11/10/2024,"10/11/2024
",GREYROCK,GREYROCK,-$150000.00,,,,
2024,OCT,15/10/2024,"10/15/2024
",GREYROCK,GREYROCK,-$279718.77,,10.15.2024 279718.77.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/tHSQTcpHslSN5wyuhXAvIg/lMcr9IC56MwouSKpVMYl7BUw1PqN7wfk8GEy2QoDVdu66rq0Gpqcu9WJIQCmFJO9oTGU9R_E8MpbMBmOaE4Jj-ZfX55MlHqeB5KWChiA81GFc0YomJyYRb68BX6KYRv6Op41mrzcXWtJqYkaBahFbqm6g7h5BFLziPwx_GHVavo/SoOnR94QbUaUOW8PPFvuJTGWr8xXgWgvWOj0j2v9PtA),,
2024,OCT,15/10/2024,"10/15/2024
",GREYROCK,GREYROCK,-$125000.00,,10.15.2024 125000.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/86aFMDOqaJwtNFpBCjjdOg/KEqpxb1CWHBFGR7d7iRj1VL2qnkR3Q7lUuARTsg4gvYSI7SGokUliCCEe19px8Z99pMgiQz6OUZ1fDcS9cr5cMIHwzMwJs8ZG3v3JY-WZ5VRWz3fb3Ak_DQlloHV1hmm8kbfsRmrk-IqJS0zb6LHMbqXlhclnK5TriNihufjEkc/ZsTQ0lwiwgsETk6gQIq4npXgCB9EaD2pkY0BwzHohnc),,
2024,OCT,15/10/2024,"10/15/2024
",GREYROCK,GREYROCK,-$125000.00,,10.15.2024 125000 2.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/W7SkIjnmuCnfJKCJkcNvBA/itG-qsGUyDHP67jpifqmC2bjXNUHQPhEL6oE2dfIAZUbFAkAYmYU_vg-g_YoJNv85DdMrWdwE3et6Y0gUwHBP5t2RjDnrGKop0ZSUQUxi3KD49092_c0vNqbf-1TZ5WwlD02DX-gI58M0CGW6ZpsXBBUN6XhMaAIGVDKVJpNHGI/Jl-ArsI6PqTd1EO4urgbWtbXCkII0J_706foJc3Z_Ks),,
2024,OCT,15/10/2024,"10/15/2024
",GREYROCK,GREYROCK,-$150000.00,,10.15.2024 150000.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/oJUu4eARYjxP31HUswC44A/TwAY_9sMeY-laHRiY3pS0UvMUHzrcR8zbItEVJSFQZLQ3Aeyo8P9FlTEz5lafiixx6KM6DWoMlLQ3EmyseZJdFpPyljHdiK8Sch6g6uEmPVdgQfIKlwsA-yi9aKTl-HAxmWSL_PqSKO4ZKyfBvyLkTaNN8AKmArGy3JnzmT7lCQ/AdI4O5Pp2DNPZmsif0t7U1j6-2kdT9kb7Kfe8gOq_FY),,
2024,OCT,15/10/2024,"10/15/2024
",GREYROCK,GREYROCK,-$123046.63,,Imagen de WhatsApp 2024-10-15 a las 12.22.24_f6fda6b2.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/6t8JFZLjW1CfkRr2LFlVSA/m2KirRwTpvw4QoZtNpr4ufC0jBCyd_3jPXucxcznBJHcujilFsCKr44MS2UCartbUZCp1-h7hzmdkre_WqAkxtiD53FTAz0_pqN4Rt-zyivYK4p_Ofa1ZTmBw-tMmhVFPKPMEBO8bqdooKCcIQfDkU3Iv1zkXf3VyriNENj5S7-C5UIDKsquGuoGKQ8UAmy50kxBJb06ScZGdoLlo-5ptQ/XArj-4acEfraYJo_ukg1a073WTtfUVyotMNe8_LHqhI),,
